,yjt,X2,X1,Day,PID
533,-2.683593397,-0.442680328,-0.429173227,5,13
534,-2.753760894,-0.442680328,-0.429173227,6,13
535,-3.211358183,-0.442680328,-0.429173227,7,13
536,-2.761351392,-0.442680328,-0.429173227,8,13
537,-3.650795709,-0.442680328,-0.429173227,9,13
538,-2.029243242,-0.442680328,-0.429173227,10,13
539,-2.469220384,0.16923935,-0.429173227,11,13
540,-0.759177219,-0.442680328,-0.429173227,12,13
541,-1.684200522,-0.442680328,-0.429173227,13,13
542,-2.053372637,-0.442680328,-0.429173227,14,13
543,-1.93327361,-0.442680328,-0.429173227,15,13
544,-1.510813198,-0.442680328,-0.429173227,16,13
545,-2.925571294,-0.442680328,-0.429173227,17,13
546,-0.622196581,-0.442680328,-0.429173227,18,13
547,-3.031196166,-0.442680328,-0.429173227,19,13
548,-1.610836674,0.16923935,-0.429173227,20,13
549,-2.227330654,-0.442680328,-0.429173227,21,13
550,-2.316799589,-0.442680328,-0.429173227,22,13
551,-1.84676932,-0.442680328,-0.429173227,23,13
552,-1.834412831,-0.442680328,-0.429173227,24,13
553,-1.702517084,-0.442680328,-0.429173227,25,13
554,-2.27701718,-0.442680328,-0.429173227,26,13
555,-1.476475941,-0.442680328,-0.429173227,27,13
556,-3.285549769,-0.442680328,-0.429173227,28,13
557,-2.269230695,-0.442680328,-0.429173227,29,13
558,-2.25500776,-0.442680328,-0.429173227,30,13
559,-1.516924728,-0.442680328,-0.429173227,31,13
560,-1.916964688,-0.442680328,-0.429173227,32,13
561,-2.450177574,-0.442680328,-0.429173227,33,13
562,-2.401942186,-0.442680328,-0.429173227,34,13
563,-1.287160255,-0.442680328,-0.429173227,35,13
564,-1.189929293,-0.442680328,-0.429173227,36,13
565,-2.354621677,-0.442680328,-0.429173227,37,13
566,-1.79893113,-0.442680328,-0.429173227,38,13
567,-1.861552787,-0.442680328,-0.429173227,39,13
568,-1.974490695,-0.442680328,-0.429173227,40,13
569,-2.363312985,-0.442680328,-0.429173227,41,13
570,-2.641371885,0.781159028,-0.429173227,42,13
571,-1.766703407,-0.442680328,-0.429173227,43,13
572,-2.514303844,-0.442680328,-0.429173227,44,13
573,-2.834104427,-0.442680328,0.198079951,1,14
574,-1.366772645,-0.442680328,0.198079951,2,14
575,-3.567303556,-0.442680328,0.198079951,3,14
576,-1.569678612,-0.442680328,0.198079951,4,14
577,-2.058803738,-0.442680328,0.198079951,5,14
578,-2.369271656,-0.442680328,0.198079951,6,14
579,-1.820181458,-0.442680328,0.198079951,7,14
580,-2.7540517,-0.442680328,0.198079951,8,14
581,-2.061400877,-0.442680328,0.198079951,9,14
582,-2.799264512,-0.442680328,0.198079951,10,14
583,-1.877390781,-0.442680328,0.198079951,11,14
584,-2.23255173,-0.442680328,0.198079951,12,14
585,-2.912374348,-0.442680328,0.198079951,13,14
586,-2.311769664,-0.442680328,0.198079951,14,14
587,-2.420420252,-0.442680328,0.198079951,15,14
588,-1.21912253,-0.442680328,0.198079951,16,14
589,-1.672700234,-0.442680328,0.198079951,17,14
590,-1.307594773,-0.442680328,0.198079951,18,14
591,-2.304233235,-0.442680328,0.198079951,19,14
592,-2.339200767,-0.442680328,0.198079951,20,14
593,-2.415774896,-0.442680328,0.198079951,21,14
594,-1.455190344,-0.442680328,0.198079951,22,14
595,-3.183106675,-0.442680328,0.198079951,23,14
596,-1.526587333,-0.442680328,0.198079951,24,14
597,-2.771173626,-0.442680328,0.198079951,25,14
598,-1.406144963,-0.442680328,0.198079951,26,14
599,-3.587338189,-0.442680328,0.198079951,27,14
600,-2.647299119,-0.442680328,0.198079951,28,14
601,-1.738817674,-0.442680328,0.198079951,29,14
602,-1.472216309,-0.442680328,0.198079951,30,14
603,-1.606541416,-0.442680328,0.198079951,31,14
604,-1.579106429,-0.442680328,0.198079951,32,14
605,-1.795008798,-0.442680328,0.198079951,33,14
606,-2.604352,-0.442680328,0.198079951,34,14
607,-2.631619874,-0.442680328,0.198079951,35,14
608,-2.487521861,-0.442680328,0.198079951,36,14
609,-2.553999267,-0.442680328,0.198079951,37,14
610,-2.572965144,-0.442680328,0.198079951,38,14
611,-2.123144648,-0.442680328,0.198079951,39,14
612,-3.545536632,-0.442680328,0.198079951,40,14
613,-2.6604841,-0.442680328,0.198079951,41,14
614,-2.654074025,-0.442680328,0.198079951,42,14
615,-2.315842733,-0.442680328,0.198079951,43,14
616,-1.779428878,-0.442680328,0.198079951,44,14
617,-3.094946101,-0.442680328,1.452586308,1,15
618,-3.438634033,-0.442680328,1.452586308,2,15
619,-1.822301247,0.16923935,1.452586308,3,15
620,-3.265847417,-0.442680328,1.452586308,4,15
621,-1.110418698,0.781159028,1.452586308,5,15
622,-1.370120713,0.16923935,1.452586308,6,15
623,-2.020759657,-0.442680328,1.452586308,7,15
624,-1.597336753,-0.442680328,1.452586308,8,15
625,-3.115493127,-0.442680328,1.452586308,9,15
626,-0.838137339,0.781159028,1.452586308,10,15
627,-1.541191099,-0.442680328,1.452586308,11,15
628,-1.800546138,-0.442680328,1.452586308,12,15
629,-1.279555958,-0.442680328,1.452586308,13,15
630,-1.371495338,-0.442680328,1.452586308,14,15
631,-1.997712832,-0.442680328,1.452586308,15,15
632,-2.684185417,-0.442680328,1.452586308,16,15
633,-2.189448647,0.16923935,1.452586308,17,15
634,-3.893626578,-0.442680328,1.452586308,18,15
635,-2.516750007,-0.442680328,1.452586308,19,15
636,-2.370532905,-0.442680328,1.452586308,20,15
637,-1.969535176,-0.442680328,1.452586308,21,15
638,-2.072248874,-0.442680328,1.452586308,22,15
639,-1.50259987,-0.442680328,1.452586308,23,15
640,-1.841673502,-0.442680328,1.452586308,24,15
641,-2.86813522,-0.442680328,1.452586308,25,15
642,-2.08008418,-0.442680328,1.452586308,26,15
643,-0.335565677,-0.442680328,1.452586308,27,15
644,-2.7364967,-0.442680328,1.452586308,28,15
645,-2.992909917,-0.442680328,1.452586308,29,15
646,-2.468568721,-0.442680328,1.452586308,30,15
647,-2.291840855,-0.442680328,1.452586308,31,15
648,-2.646231969,-0.442680328,1.452586308,32,15
649,-1.844339987,-0.442680328,1.452586308,33,15
650,-2.288285125,-0.442680328,1.452586308,34,15
651,-2.179159322,-0.442680328,1.452586308,35,15
652,-1.768281946,-0.442680328,1.452586308,36,15
653,-0.463406201,0.781159028,1.452586308,37,15
654,-1.728863314,0.16923935,1.452586308,38,15
655,-2.018746904,-0.442680328,1.452586308,39,15
656,-0.58969308,-0.442680328,1.452586308,40,15
657,-2.840334748,-0.442680328,1.452586308,41,15
658,-2.989531572,-0.442680328,1.452586308,42,15
659,-0.62424237,0.781159028,1.452586308,43,15
660,-2.847240429,-0.442680328,1.452586308,44,15
661,-3.002117611,0.16923935,-1.683679584,1,16
662,-0.981164533,1.393078707,-1.683679584,2,16
663,-2.532990837,0.781159028,-1.683679584,3,16
664,-0.932255814,1.393078707,-1.683679584,4,16
665,-1.991907439,0.781159028,-1.683679584,5,16
666,-1.633848007,0.781159028,-1.683679584,6,16
667,-0.283638991,2.004998385,-1.683679584,7,16
668,-0.780100204,1.393078707,-1.683679584,8,16
669,-1.506073264,1.393078707,-1.683679584,9,16
670,-1.984165094,1.393078707,-1.683679584,10,16
671,-1.742533291,2.004998385,-1.683679584,11,16
672,-2.98539776,0.781159028,-1.683679584,12,16
673,-1.790591907,1.393078707,-1.683679584,13,16
674,-1.478942004,1.393078707,-1.683679584,14,16
675,-0.567721988,0.781159028,-1.683679584,15,16
676,-1.425322216,0.781159028,-1.683679584,16,16
677,-1.143535814,0.781159028,-1.683679584,17,16
678,-1.430726625,0.781159028,-1.683679584,18,16
679,0.082916181,1.393078707,-1.683679584,19,16
680,-0.337277184,2.004998385,-1.683679584,20,16
681,-2.331811527,-0.442680328,-1.683679584,21,16
682,-0.342359602,2.004998385,-1.683679584,22,16
683,-1.86693801,0.16923935,-1.683679584,23,16
684,-1.484034865,0.16923935,-1.683679584,24,16
685,-0.948924971,0.16923935,-1.683679584,25,16
686,-2.401858695,0.781159028,-1.683679584,26,16
687,-1.002157656,0.781159028,-1.683679584,27,16
688,-1.797407837,1.393078707,-1.683679584,28,16
689,-0.838836509,0.781159028,-1.683679584,29,16
690,-0.642326057,1.393078707,-1.683679584,30,16
691,-0.652395507,1.393078707,-1.683679584,31,16
692,-3.822527732,0.16923935,-1.683679584,32,16
693,-2.772250049,0.16923935,-1.683679584,33,16
694,-1.996218225,0.781159028,-1.683679584,34,16
695,-0.954737003,1.393078707,-1.683679584,35,16
696,-2.648725083,0.781159028,-1.683679584,36,16
697,-0.340189008,1.393078707,-1.683679584,37,16
698,-0.999623756,0.781159028,-1.683679584,38,16
699,-0.678355541,0.781159028,-1.683679584,39,16
700,0.63121326,0.781159028,-1.683679584,40,16
701,-1.610242791,-0.442680328,-1.683679584,41,16
702,-1.100191057,0.781159028,-1.683679584,42,16
703,-1.643547421,1.393078707,-1.683679584,43,16
704,-2.083561302,1.393078707,-1.683679584,44,16
705,-3.721842416,-0.442680328,1.452586308,1,17
706,-1.433622361,-0.442680328,1.452586308,2,17
707,-0.137572969,-0.442680328,1.452586308,3,17
708,-2.359501667,-0.442680328,1.452586308,4,17
709,-1.23010084,-0.442680328,1.452586308,5,17
710,-2.802722763,-0.442680328,1.452586308,6,17
711,-0.880230308,-0.442680328,1.452586308,7,17
712,-0.819627464,-0.442680328,1.452586308,8,17
713,-1.760204994,-0.442680328,1.452586308,9,17
714,-1.966978995,-0.442680328,1.452586308,10,17
715,-1.6834524,-0.442680328,1.452586308,11,17
716,-2.060911433,-0.442680328,1.452586308,12,17
717,-1.665263359,-0.442680328,1.452586308,13,17
718,-1.648069552,-0.442680328,1.452586308,14,17
719,-2.215735556,-0.442680328,1.452586308,15,17
720,-1.115467055,-0.442680328,1.452586308,16,17
721,-2.685778606,-0.442680328,1.452586308,17,17
722,-2.245766172,-0.442680328,1.452586308,18,17
723,-1.99551079,-0.442680328,1.452586308,19,17
724,-1.663159895,-0.442680328,1.452586308,20,17
725,-0.963305647,1.393078707,1.452586308,21,17
726,-1.173938126,-0.442680328,1.452586308,22,17
727,-1.271689421,-0.442680328,1.452586308,23,17
728,-1.524916364,-0.442680328,1.452586308,24,17
729,-1.700944781,-0.442680328,1.452586308,25,17
730,-3.380178097,-0.442680328,1.452586308,26,17
731,-2.437477069,-0.442680328,1.452586308,27,17
732,-1.533310089,0.16923935,1.452586308,28,17
733,-1.293140639,-0.442680328,1.452586308,29,17
734,-2.912874118,-0.442680328,1.452586308,30,17
735,-1.53983667,-0.442680328,1.452586308,31,17
736,-1.105478195,-0.442680328,1.452586308,32,17
737,-2.254331794,-0.442680328,1.452586308,33,17
738,-3.152538868,-0.442680328,1.452586308,34,17
739,-1.267236545,-0.442680328,1.452586308,35,17
740,-1.592461606,-0.442680328,1.452586308,36,17
741,-1.437539571,-0.442680328,1.452586308,37,17
742,-0.948542539,-0.442680328,1.452586308,38,17
743,-1.649430463,-0.442680328,1.452586308,39,17
744,-2.347633098,-0.442680328,1.452586308,40,17
745,-1.659297151,-0.442680328,1.452586308,41,17
746,-1.842820961,-0.442680328,1.452586308,42,17
747,-2.297561473,-0.442680328,1.452586308,43,17
748,-2.312750247,-0.442680328,1.452586308,44,17
749,-2.999075857,-0.442680328,-1.370052995,1,18
750,-2.18278745,-0.442680328,-1.370052995,2,18
751,-3.109193177,-0.442680328,-1.370052995,3,18
752,-3.316695948,-0.442680328,-1.370052995,4,18
753,-3.056565167,-0.442680328,-1.370052995,5,18
754,2.590042211,3.228837741,-1.370052995,6,18
755,-2.318507837,-0.442680328,-1.370052995,7,18
756,-1.678635463,-0.442680328,-1.370052995,8,18
757,-1.013900165,-0.442680328,-1.370052995,9,18
758,-2.267068564,-0.442680328,-1.370052995,10,18
759,-4.054011144,-0.442680328,-1.370052995,11,18
760,-2.720165877,-0.442680328,-1.370052995,12,18
761,-1.956629696,-0.442680328,-1.370052995,13,18
762,-2.214398542,-0.442680328,-1.370052995,14,18
763,-3.643308278,-0.442680328,-1.370052995,15,18
764,-1.999743491,-0.442680328,-1.370052995,16,18
765,-2.321852163,-0.442680328,-1.370052995,17,18
766,-2.455855356,-0.442680328,-1.370052995,18,18
767,-2.800189148,-0.442680328,-1.370052995,19,18
768,-2.880253329,-0.442680328,-1.370052995,20,18
769,-3.536635162,-0.442680328,-1.370052995,21,18
770,-2.489694462,-0.442680328,-1.370052995,22,18
771,-2.622035804,-0.442680328,-1.370052995,23,18
772,-3.199633419,-0.442680328,-1.370052995,24,18
773,-4.784744243,-0.442680328,-1.370052995,25,18
774,-3.657532034,-0.442680328,-1.370052995,26,18
775,-2.790312685,-0.442680328,-1.370052995,27,18
776,-2.305512493,-0.442680328,-1.370052995,28,18
777,-2.801136782,-0.442680328,-1.370052995,29,18
778,-2.334422802,-0.442680328,-1.370052995,30,18
779,-1.87252076,-0.442680328,-1.370052995,31,18
780,-1.706773465,-0.442680328,-1.370052995,32,18
781,-2.335441214,-0.442680328,-1.370052995,33,18
782,-2.545196224,-0.442680328,-1.370052995,34,18
783,-2.732156073,-0.442680328,-1.370052995,35,18
784,-2.373426467,-0.442680328,-1.370052995,36,18
785,-2.187680182,-0.442680328,-1.370052995,37,18
786,-3.612860333,-0.442680328,-1.370052995,38,18
787,-3.401220185,-0.442680328,-1.370052995,39,18
788,-3.268482151,-0.442680328,-1.370052995,40,18
789,-1.747044593,-0.442680328,-1.370052995,41,18
790,-3.027733415,-0.442680328,-1.370052995,42,18
791,-2.151877041,-0.442680328,-1.370052995,43,18
792,-2.464828006,-0.442680328,-1.370052995,44,18
793,-2.088895839,-0.442680328,1.138959719,1,19
794,-3.396201853,-0.442680328,1.138959719,2,19
795,-2.494474555,-0.442680328,1.138959719,3,19
796,-1.255250827,-0.442680328,1.138959719,4,19
797,-2.363608402,-0.442680328,1.138959719,5,19
798,-1.327761377,-0.442680328,1.138959719,6,19
799,-2.923816089,-0.442680328,1.138959719,7,19
800,-1.904750248,-0.442680328,1.138959719,8,19
801,-2.349098757,-0.442680328,1.138959719,9,19
802,-2.621721292,-0.442680328,1.138959719,10,19
803,-1.648501215,-0.442680328,1.138959719,11,19
804,-2.369948873,-0.442680328,1.138959719,12,19
805,-1.905309099,-0.442680328,1.138959719,13,19
806,-2.823027773,-0.442680328,1.138959719,14,19
807,-1.650701219,-0.442680328,1.138959719,15,19
808,-2.900735557,-0.442680328,1.138959719,16,19
809,-1.9409499,-0.442680328,1.138959719,17,19
810,-0.697708709,-0.442680328,1.138959719,18,19
811,-2.569884499,-0.442680328,1.138959719,19,19
812,-1.909732949,-0.442680328,1.138959719,20,19
813,-2.765448228,-0.442680328,1.138959719,21,19
814,-3.119848635,-0.442680328,1.138959719,22,19
815,-2.833430863,-0.442680328,1.138959719,23,19
816,-2.136476171,-0.442680328,1.138959719,24,19
817,-2.204004648,-0.442680328,1.138959719,25,19
818,-2.348940124,-0.442680328,1.138959719,26,19
819,-2.755004486,-0.442680328,1.138959719,27,19
820,-2.598964205,-0.442680328,1.138959719,28,19
821,-0.810236934,-0.442680328,1.138959719,29,19
822,-2.717202679,-0.442680328,1.138959719,30,19
823,-3.470845961,-0.442680328,1.138959719,31,19
824,-2.118037285,-0.442680328,1.138959719,32,19
825,-0.614574517,-0.442680328,1.138959719,33,19
826,-2.149928318,-0.442680328,1.138959719,34,19
827,-2.475602332,-0.442680328,1.138959719,35,19
828,-1.506366166,-0.442680328,1.138959719,36,19
829,-2.495356883,-0.442680328,1.138959719,37,19
830,-3.719156657,-0.442680328,1.138959719,38,19
831,-2.352925735,-0.442680328,1.138959719,39,19
832,-2.069726697,-0.442680328,1.138959719,40,19
833,-2.66953127,-0.442680328,1.138959719,41,19
834,-2.590786341,-0.442680328,1.138959719,42,19
835,0.407533279,1.393078707,1.138959719,43,19
836,-1.124593315,-0.442680328,1.138959719,44,19
837,-2.62003221,-0.442680328,1.452586308,1,20
838,-1.637583562,-0.442680328,1.452586308,2,20
839,-2.261327895,-0.442680328,1.452586308,3,20
840,-0.656073116,-0.442680328,1.452586308,4,20
841,-2.055783585,-0.442680328,1.452586308,5,20
842,-2.05978277,-0.442680328,1.452586308,6,20
843,-2.615057328,-0.442680328,1.452586308,7,20
844,-2.081113302,-0.442680328,1.452586308,8,20
845,-1.300560508,-0.442680328,1.452586308,9,20
846,-2.212551072,-0.442680328,1.452586308,10,20
847,-1.985127561,-0.442680328,1.452586308,11,20
848,-2.337536199,-0.442680328,1.452586308,12,20
849,-2.067300845,-0.442680328,1.452586308,13,20
850,-3.108447535,-0.442680328,1.452586308,14,20
851,-1.673700199,-0.442680328,1.452586308,15,20
852,-1.764536633,-0.442680328,1.452586308,16,20
853,-0.569591402,-0.442680328,1.452586308,17,20
854,-1.947244428,-0.442680328,1.452586308,18,20
855,-2.292706161,-0.442680328,1.452586308,19,20
856,-2.342846417,-0.442680328,1.452586308,20,20
857,-2.034092247,-0.442680328,1.452586308,21,20
858,-1.970275616,-0.442680328,1.452586308,22,20
859,-2.956193387,-0.442680328,1.452586308,23,20
860,-2.573408234,-0.442680328,1.452586308,24,20
861,-2.927738783,-0.442680328,1.452586308,25,20
862,-2.148675095,-0.442680328,1.452586308,26,20
863,-2.431070311,-0.442680328,1.452586308,27,20
864,-0.66756683,-0.442680328,1.452586308,28,20
865,-1.320713455,-0.442680328,1.452586308,29,20
866,-2.56508357,-0.442680328,1.452586308,30,20
867,-2.959863033,-0.442680328,1.452586308,31,20
868,-0.890746489,-0.442680328,1.452586308,32,20
869,-0.571172883,-0.442680328,1.452586308,33,20
870,-1.487322321,-0.442680328,1.452586308,34,20
871,-1.544750316,-0.442680328,1.452586308,35,20
872,-3.355918149,-0.442680328,1.452586308,36,20
873,-2.290313716,-0.442680328,1.452586308,37,20
874,-1.349223064,-0.442680328,1.452586308,38,20
875,-2.805211822,-0.442680328,1.452586308,39,20
876,-1.423028983,-0.442680328,1.452586308,40,20
877,-1.604812846,-0.442680328,1.452586308,41,20
878,-1.741605309,-0.442680328,1.452586308,42,20
879,-1.282785514,-0.442680328,1.452586308,43,20
880,-2.131726418,-0.442680328,1.452586308,44,20
881,-1.873756915,-0.442680328,-1.997306173,1,21
882,-2.911633035,-0.38148836,-1.997306173,2,21
883,-2.524076009,-0.442680328,-1.997306173,3,21
884,-2.375443539,-0.442680328,-1.997306173,4,21
885,-1.504572556,-0.442680328,-1.997306173,5,21
886,-3.099435241,0.781159028,-1.997306173,6,21
887,-2.439590034,0.781159028,-1.997306173,7,21
888,-2.400541508,1.393078707,-1.997306173,8,21
889,-1.601476168,0.781159028,-1.997306173,9,21
890,-2.657428364,-0.442680328,-1.997306173,10,21
891,-2.399623949,-0.442680328,-1.997306173,11,21
892,-2.131800642,-0.442680328,-1.997306173,12,21
893,-2.148742263,0.16923935,-1.997306173,13,21
894,-1.628599836,-0.442680328,-1.997306173,14,21
895,-2.058669109,0.16923935,-1.997306173,15,21
896,-1.935658812,-0.442680328,-1.997306173,16,21
897,-1.804048188,-0.442680328,-1.997306173,17,21
898,-1.902219901,-0.442680328,-1.997306173,18,21
899,-1.91716595,-0.442680328,-1.997306173,19,21
900,-1.985854979,0.781159028,-1.997306173,20,21
901,-1.925821251,2.004998385,-1.997306173,21,21
902,-0.970572056,3.228837741,-1.997306173,22,21
903,-2.225747533,-0.442680328,-1.997306173,23,21
904,-2.57421783,-0.442680328,-1.997306173,24,21
905,-2.350144355,-0.442680328,-1.997306173,25,21
906,-1.009133914,-0.442680328,-1.997306173,26,21
907,-1.349790427,0.16923935,-1.997306173,27,21
908,-1.474699507,-0.442680328,-1.997306173,28,21
909,-0.881315764,2.004998385,-1.997306173,29,21
910,-1.938639768,2.004998385,-1.997306173,30,21
911,-1.445750511,-0.442680328,-1.997306173,31,21
912,-0.698232582,2.004998385,-1.997306173,32,21
913,-1.929962828,-0.442680328,-1.997306173,33,21
914,-2.313616024,0.16923935,-1.997306173,34,21
915,-2.04561562,-0.442680328,-1.997306173,35,21
916,-0.800226963,2.004998385,-1.997306173,36,21
917,-0.244923339,0.16923935,-1.997306173,37,21
918,-1.15989544,-0.442680328,-1.997306173,38,21
919,-2.019624084,-0.442680328,-1.997306173,39,21
920,-3.499637909,-0.442680328,-1.997306173,40,21
921,-2.460367786,-0.442680328,-1.997306173,41,21
922,-1.112271829,-0.442680328,-1.997306173,42,21
923,-3.284851722,0.781159028,-1.997306173,43,21
924,-2.293405281,-0.442680328,-1.997306173,44,21
925,-2.228953776,-0.442680328,1.452586308,1,22
926,-0.421595384,0.781159028,1.452586308,2,22
927,-1.729367493,-0.442680328,1.452586308,3,22
928,-3.161114598,-0.442680328,1.452586308,4,22
929,-3.452407069,-0.442680328,1.452586308,5,22
930,-3.469857371,-0.442680328,1.452586308,6,22
931,-3.41948847,-0.442680328,1.452586308,7,22
932,-1.539635201,0.781159028,1.452586308,8,22
933,-1.513082606,-0.442680328,1.452586308,9,22
934,-2.597456057,-0.442680328,1.452586308,10,22
935,-2.422443881,-0.442680328,1.452586308,11,22
936,-2.554285789,-0.442680328,1.452586308,12,22
937,-2.059592068,-0.442680328,1.452586308,13,22
938,-2.885491979,-0.442680328,1.452586308,14,22
939,-2.212665487,-0.442680328,1.452586308,15,22
940,-1.228163381,0.16923935,1.452586308,16,22
941,-1.369261421,-0.442680328,1.452586308,17,22
942,-1.682051751,-0.442680328,1.452586308,18,22
943,-2.264982924,-0.442680328,1.452586308,19,22
944,-1.496062531,-0.442680328,1.452586308,20,22
945,-2.243187981,-0.442680328,1.452586308,21,22
946,2.348150786,3.228837741,1.452586308,22,22
947,-2.097304711,-0.442680328,1.452586308,23,22
948,-2.468860957,-0.442680328,1.452586308,24,22
949,-1.735915675,-0.442680328,1.452586308,25,22
950,-3.044496218,-0.442680328,1.452586308,26,22
951,-1.367445038,-0.442680328,1.452586308,27,22
952,-2.611148737,-0.442680328,1.452586308,28,22
953,-1.412283152,-0.442680328,1.452586308,29,22
954,-2.668083989,-0.442680328,1.452586308,30,22
955,-2.40407967,-0.442680328,1.452586308,31,22
956,-3.11768578,-0.442680328,1.452586308,32,22
957,-1.627660621,-0.442680328,1.452586308,33,22
958,2.368231887,3.228837741,1.452586308,34,22
959,-1.984975388,-0.442680328,1.452586308,35,22
960,-2.081426499,-0.442680328,1.452586308,36,22
961,-2.297591886,-0.442680328,1.452586308,37,22
962,-2.034468367,-0.442680328,1.452586308,38,22
963,-2.282478458,-0.442680328,1.452586308,39,22
964,-1.785741431,-0.442680328,1.452586308,40,22
965,-0.78331431,-0.442680328,1.452586308,41,22
966,-3.10614193,-0.442680328,1.452586308,42,22
967,-1.850036559,-0.442680328,1.452586308,43,22
968,-1.503208568,0.16923935,1.452586308,44,22
969,-0.533487684,0.781159028,-0.115546638,1,23
970,-1.506175849,-0.442680328,-0.115546638,2,23
971,-2.198624463,-0.442680328,-0.115546638,3,23
972,-2.402911938,-0.442680328,-0.115546638,4,23
973,-2.023495891,-0.442680328,-0.115546638,5,23
974,-1.082907061,-0.442680328,-0.115546638,6,23
975,-3.643767385,-0.442680328,-0.115546638,7,23
976,-3.031192785,-0.442680328,-0.115546638,8,23
977,-0.67230308,-0.442680328,-0.115546638,9,23
978,-2.748879028,-0.442680328,-0.115546638,10,23
979,-1.666304227,-0.442680328,-0.115546638,11,23
980,-3.795312176,-0.442680328,-0.115546638,12,23
981,-1.908631606,-0.442680328,-0.115546638,13,23
982,-1.233598367,-0.442680328,-0.115546638,14,23
983,-4.147746315,-0.442680328,-0.115546638,15,23
984,-1.866544966,-0.442680328,-0.115546638,16,23
985,-1.573299843,-0.442680328,-0.115546638,17,23
986,-2.265649896,-0.442680328,-0.115546638,18,23
987,-3.339386055,-0.442680328,-0.115546638,19,23
988,-0.471006442,-0.442680328,-0.115546638,20,23
989,-2.699335882,-0.442680328,-0.115546638,21,23
990,-1.458805742,-0.442680328,-0.115546638,22,23
991,-3.051766626,-0.442680328,-0.115546638,23,23
992,-1.386529476,-0.442680328,-0.115546638,24,23
993,-2.485249572,-0.442680328,-0.115546638,25,23
994,-1.368935589,-0.442680328,-0.115546638,26,23
995,-2.153586817,-0.442680328,-0.115546638,27,23
996,-2.663927457,-0.442680328,-0.115546638,28,23
997,-3.159517289,-0.442680328,-0.115546638,29,23
998,-1.856977054,-0.442680328,-0.115546638,30,23
999,-2.560859989,-0.442680328,-0.115546638,31,23
1000,-1.830594478,-0.442680328,-0.115546638,32,23
1001,-2.994144054,-0.442680328,-0.115546638,33,23
1002,-2.168157714,-0.442680328,-0.115546638,34,23
1003,-0.329813629,0.781159028,-0.115546638,35,23
1004,-2.623687302,-0.442680328,-0.115546638,36,23
1005,-2.915868208,-0.442680328,-0.115546638,37,23
1006,-2.567012045,-0.442680328,-0.115546638,38,23
1007,-1.843727656,-0.442680328,-0.115546638,39,23
1008,-1.261239916,-0.442680328,-0.115546638,40,23
1009,-1.459880722,-0.442680328,-0.115546638,41,23
1010,-3.096706573,-0.442680328,-0.115546638,42,23
1011,-2.473338805,-0.442680328,-0.115546638,43,23
1012,-3.368960956,-0.442680328,-0.115546638,44,23
1013,-2.160014067,-0.442680328,0.51170654,1,24
1014,-2.554099088,-0.442680328,0.51170654,2,24
1015,-1.122621695,-0.442680328,0.51170654,3,24
1016,-2.818675251,-0.442680328,0.51170654,4,24
1017,-2.352747676,-0.442680328,0.51170654,5,24
1018,-2.456961323,-0.442680328,0.51170654,6,24
1019,-0.945674463,-0.442680328,0.51170654,7,24
1020,-1.536250553,-0.442680328,0.51170654,8,24
1021,-3.092301175,-0.442680328,0.51170654,9,24
1022,-1.583200692,-0.442680328,0.51170654,10,24
1023,-2.246398158,-0.442680328,0.51170654,11,24
1024,-1.732659926,-0.442680328,0.51170654,12,24
1025,-2.178426854,-0.442680328,0.51170654,13,24
1026,-1.978484696,-0.442680328,0.51170654,14,24
1027,-1.545866165,-0.442680328,0.51170654,15,24
1028,-1.285898072,-0.442680328,0.51170654,16,24
1029,-2.496951737,-0.442680328,0.51170654,17,24
1030,-2.66906678,-0.442680328,0.51170654,18,24
1031,-1.741863722,-0.442680328,0.51170654,19,24
1032,-2.12265362,-0.442680328,0.51170654,20,24
1033,-1.445622325,0.16923935,0.51170654,21,24
1034,-2.132242158,-0.442680328,0.51170654,22,24
1035,-4.000848208,-0.442680328,0.51170654,23,24
1036,-1.98843273,-0.442680328,0.51170654,24,24
1037,-1.85657744,-0.442680328,0.51170654,25,24
1038,-2.571682986,-0.442680328,0.51170654,26,24
1039,-2.227905604,-0.442680328,0.51170654,27,24
1040,-1.215464964,-0.442680328,0.51170654,28,24
1041,-1.204687502,-0.442680328,0.51170654,29,24
1042,-2.134612041,-0.442680328,0.51170654,30,24
1043,-2.676247172,-0.442680328,0.51170654,31,24
1044,-1.918694185,-0.442680328,0.51170654,32,24
1045,-1.124194256,-0.442680328,0.51170654,33,24
1046,-1.725692986,-0.442680328,0.51170654,34,24
1047,-0.976958251,-0.442680328,0.51170654,35,24
1048,-2.30093115,-0.442680328,0.51170654,36,24
1049,-3.27099902,-0.442680328,0.51170654,37,24
1050,-2.430603431,-0.442680328,0.51170654,38,24
1051,-2.412048694,-0.442680328,0.51170654,39,24
1052,-1.470740731,-0.442680328,0.51170654,40,24
1053,-1.557732231,-0.442680328,0.51170654,41,24
1054,-0.949125767,-0.442680328,0.51170654,42,24
1055,-2.350965016,-0.442680328,0.51170654,43,24
1056,-2.8805694,-0.442680328,0.51170654,44,24
1057,-0.298902415,-0.442680328,1.452586308,1,25
1058,0.952225426,1.393078707,1.452586308,2,25
1059,1.338318366,3.228837741,1.452586308,3,25
1060,5.212020182,5.064596776,1.452586308,4,25
1061,0.958931838,2.004998385,1.452586308,5,25
1062,-0.998577573,-0.442680328,1.452586308,6,25
